id_duracion	duracion	fecha_creacion
44433	11.0	23/03/2021 10:19
44434	11.0	22/03/2021 17:23
44435	17.0	22/03/2021 17:27
44436	8.0	22/03/2021 17:34
44437	24.0	22/03/2021 18:01
44438	8.0	22/03/2021 18:07
44439	0.0	22/03/2021 18:12
44440	9.0	22/03/2021 18:21
44441	28.0	22/03/2021 18:47
44442	8.0	22/03/2021 19:20
44443	8.0	22/03/2021 19:22
44444	68.0	22/03/2021 19:26
44445	24.0	22/03/2021 19:41
44446	9.0	22/03/2021 19:43
44447	35.0	22/03/2021 20:37
44448	10.0	22/03/2021 20:48
44449	8.0	22/03/2021 20:59
44450	11.0	22/03/2021 21:08
44451	8.0	23/03/2021 9:08
44452	15.0	23/03/2021 9:25
44453	24.0	23/03/2021 9:48
44454	59.0	23/03/2021 9:49
44455	8.0	23/03/2021 10:03
44456	11.0	23/03/2021 10:25
44457	10.0	23/03/2021 10:26
44458	10.0	23/03/2021 10:32
44459	8.0	23/03/2021 10:39
44460	15.0	23/03/2021 10:42
44461	8.0	23/03/2021 10:59
44462	8.0	23/03/2021 11:53
44463	36.0	23/03/2021 11:55
44464	98.0	23/03/2021 11:55
44465	14.0	23/03/2021 12:07
44466	16.0	23/03/2021 12:13
44467	11.0	23/03/2021 12:13
44468	8.0	23/03/2021 12:21
44469	8.0	23/03/2021 12:42
44470	10.0	23/03/2021 12:45
44471	10.0	23/03/2021 12:46
44472	8.0	23/03/2021 13:01
44473	8.0	23/03/2021 13:16
44474	8.0	23/03/2021 13:23
44475	11.0	23/03/2021 13:34
44476	28.0	23/03/2021 13:34
44477	9.0	23/03/2021 13:43
44478	8.0	23/03/2021 13:44
44479	28.0	23/03/2021 13:51
44480	11.0	23/03/2021 14:09
44481	8.0	23/03/2021 14:31
44482	24.0	23/03/2021 14:36
44483	10.0	23/03/2021 14:45
44484	22.0	23/03/2021 15:31
44485	28.0	23/03/2021 15:36
44486	10.0	23/03/2021 15:36
44487	8.0	23/03/2021 15:37
44488	16.0	23/03/2021 15:39
44489	196.0	23/03/2021 15:46
44490	8.0	23/03/2021 15:54
44491	8.0	23/03/2021 15:59
44492	14.0	23/03/2021 16:10
44493	20.0	23/03/2021 16:21
44494	14.0	23/03/2021 16:31
44495	7.0	23/03/2021 16:41
44496	8.0	23/03/2021 16:55
44497	15.0	23/03/2021 17:27
44498	9.0	23/03/2021 17:52
44499	17.0	23/03/2021 17:52
44500	8.0	23/03/2021 17:57
44501	9.0	23/03/2021 18:00
44502	15.0	23/03/2021 18:15
44503	7.0	23/03/2021 18:16
44504	7.0	23/03/2021 18:18
44505	1.0	23/03/2021 18:38
44506	7.0	23/03/2021 19:19
44507	8.0	23/03/2021 19:23
44508	10.0	23/03/2021 19:28
44509	7.0	23/03/2021 19:43
44510	15.0	23/03/2021 19:59
44511	8.0	23/03/2021 20:33
44512	8.0	23/03/2021 21:43
44513	7.0	23/03/2021 21:51
44514	8.0	23/03/2021 21:51
44515	8.0	23/03/2021 22:11
44516	13.0	23/03/2021 22:42
44517	9.0	23/03/2021 23:00
44518	14.0	23/03/2021 23:02
44519	13.0	23/03/2021 23:02
44520	16.0	23/03/2021 23:04
44521	8.0	23/03/2021 23:17
44522	7.0	23/03/2021 23:38
44523	8.0	24/03/2021 8:31
44524	13.0	24/03/2021 8:51
44525	10.0	24/03/2021 9:24
44526	10.0	24/03/2021 9:55
44527	8.0	24/03/2021 10:26
44528	11.0	23/03/2021 10:22
44529	11.0	23/03/2021 10:24
44530	23.0	23/03/2021 10:28
44531	11.0	23/03/2021 10:32
44532	11.0	23/03/2021 10:33
44533	10.0	23/03/2021 10:34
44534	8.0	23/03/2021 10:41
44535	10.0	23/03/2021 10:44
44536	37.0	23/03/2021 10:44
44537	11.0	23/03/2021 10:46
44538	12.0	23/03/2021 10:48
44539	9.0	23/03/2021 10:51
44540	3.0	23/03/2021 10:54
44541	25.0	23/03/2021 10:56
44542	14.0	23/03/2021 10:56
44543	8.0	23/03/2021 10:59
44544	8.0	23/03/2021 11:04
44545	9.0	23/03/2021 11:05
44546	8.0	23/03/2021 11:06
44547	35.0	23/03/2021 11:12
44548	8.0	23/03/2021 11:23
44549	9.0	23/03/2021 11:30
44550	9.0	23/03/2021 11:33
44551	8.0	23/03/2021 11:35
44552	8.0	23/03/2021 11:58
44553	8.0	23/03/2021 12:00
44554	11.0	23/03/2021 12:07
44555	22.0	23/03/2021 12:26
44556	9.0	23/03/2021 12:29
44557	8.0	23/03/2021 12:31
44558	10.0	23/03/2021 12:35
44559	15.0	23/03/2021 13:09
44560	10.0	23/03/2021 14:03
44561	14.0	23/03/2021 14:05
44562	9.0	23/03/2021 14:08
44563	22.0	23/03/2021 14:25
44564	108.0	23/03/2021 14:45
44565	8.0	23/03/2021 14:45
44566	8.0	23/03/2021 14:46
44567	0.0	23/03/2021 14:53
44568	9.0	23/03/2021 14:55
44569	8.0	23/03/2021 14:55
44570	25.0	23/03/2021 14:58
44571	10.0	23/03/2021 15:05
44572	11.0	23/03/2021 15:06
44573	8.0	23/03/2021 15:08
44574	8.0	23/03/2021 15:11
44575	8.0	23/03/2021 15:17
44576	8.0	23/03/2021 15:27
44577	31.0	23/03/2021 15:46
44578	14.0	23/03/2021 15:51
44579	9.0	23/03/2021 15:57
44580	8.0	23/03/2021 15:57
44581	8.0	23/03/2021 15:58
44582	8.0	23/03/2021 15:59
44583	7.0	23/03/2021 16:07
44584	69.0	23/03/2021 16:17
44585	7.0	23/03/2021 16:18
44586	8.0	23/03/2021 16:19
44587	8.0	23/03/2021 16:23
44588	24.0	23/03/2021 16:26
44589	13.0	23/03/2021 16:27
44590	8.0	23/03/2021 16:32
44591	58.0	23/03/2021 16:34
44592	8.0	23/03/2021 16:39
44593	8.0	23/03/2021 16:39
44594	7.0	23/03/2021 16:43
44595	7.0	23/03/2021 16:44
44596	28.0	23/03/2021 16:46
44597	14.0	23/03/2021 16:52
44598	7.0	23/03/2021 16:54
44599	14.0	23/03/2021 16:55
44600	10.0	23/03/2021 16:56
44601	14.0	23/03/2021 16:57
44602	8.0	23/03/2021 16:57
44603	9.0	23/03/2021 17:09
44604	44.0	23/03/2021 17:11
44605	1.0	23/03/2021 17:19
44606	8.0	23/03/2021 17:19
44607	10.0	23/03/2021 17:23
44608	14.0	23/03/2021 17:25
44609	7.0	23/03/2021 17:33
44610	28.0	23/03/2021 17:38
44611	21.0	23/03/2021 17:38
44612	13.0	23/03/2021 17:52
44613	8.0	23/03/2021 17:56
44614	44.0	23/03/2021 18:07
44615	10.0	23/03/2021 18:08
44616	14.0	23/03/2021 18:11
44617	10.0	23/03/2021 18:12
44618	8.0	23/03/2021 18:15
44619	9.0	23/03/2021 18:46
44620	10.0	23/03/2021 19:13
44621	8.0	23/03/2021 20:01
44622	7.0	23/03/2021 20:18
44623	7.0	23/03/2021 20:29
44624	7.0	23/03/2021 21:15
44625	10.0	23/03/2021 23:06
44626	7.0	23/03/2021 23:36
44627	7.0	24/03/2021 0:02
44628	13.0	24/03/2021 0:03
44629	7.0	24/03/2021 0:51
44630	7.0	24/03/2021 0:56
44631	13.0	24/03/2021 1:35
44632	8.0	24/03/2021 6:39
44633	8.0	24/03/2021 6:45
44634	22.0	24/03/2021 7:21
44635	8.0	24/03/2021 8:56
44636	10.0	24/03/2021 9:41
44637	8.0	24/03/2021 9:49
44638	9.0	24/03/2021 9:55
44639	8.0	24/03/2021 9:58
44640	8.0	24/03/2021 10:02
44641	10.0	24/03/2021 10:05
44642	27.0	24/03/2021 10:14
44643	8.0	24/03/2021 10:25
44644	13.0	24/03/2021 10:29
44645	10.0	24/03/2021 10:30
44646	10.0	24/03/2021 10:48
44647	8.0	24/03/2021 10:49
44648	36.0	24/03/2021 10:52
44649	8.0	24/03/2021 10:59
44650	56.0	24/03/2021 11:00
44651	35.0	24/03/2021 11:08
44652	9.0	24/03/2021 11:21
44653	35.0	24/03/2021 11:26
44654	9.0	24/03/2021 11:36
44655	20.0	24/03/2021 12:39
44656	9.0	24/03/2021 12:44
44657	9.0	24/03/2021 12:51
44658	8.0	24/03/2021 12:57
44659	85.0	24/03/2021 12:58
44660	9.0	24/03/2021 13:36
44661	8.0	24/03/2021 13:37
44662	8.0	24/03/2021 13:46
44663	11.0	24/03/2021 14:04
44664	9.0	24/03/2021 14:07
44665	9.0	24/03/2021 14:29
44666	15.0	24/03/2021 14:35
44667	8.0	24/03/2021 14:40
44668	10.0	24/03/2021 15:07
44669	8.0	24/03/2021 15:18
44670	8.0	24/03/2021 15:27
44671	14.0	24/03/2021 15:28
44672	20.0	24/03/2021 15:36
44673	8.0	24/03/2021 15:37
44674	9.0	24/03/2021 15:59
44675	8.0	24/03/2021 16:29
44676	8.0	24/03/2021 16:30
44677	7.0	24/03/2021 16:43
44678	19.0	24/03/2021 16:47
44679	0.0	24/03/2021 16:50
44680	19.0	24/03/2021 16:50
44681	12.0	24/03/2021 16:53
44682	135.0	24/03/2021 16:55
44683	13.0	24/03/2021 17:02
44684	8.0	24/03/2021 17:02
44685	7.0	24/03/2021 17:39
44686	23.0	24/03/2021 17:58
44687	8.0	24/03/2021 18:28
44688	13.0	24/03/2021 18:54
44689	12.0	24/03/2021 19:03
44690	9.0	24/03/2021 19:08
44691	8.0	24/03/2021 19:15
44692	7.0	24/03/2021 19:19
44693	23.0	24/03/2021 19:34
44694	8.0	24/03/2021 20:24
44695	14.0	24/03/2021 21:44
44696	20.0	24/03/2021 21:46
44697	7.0	24/03/2021 21:48
44698	12.0	24/03/2021 22:10
44699	12.0	24/03/2021 22:13
44700	27.0	24/03/2021 23:03
44701	9.0	24/03/2021 23:38
44702	19.0	24/03/2021 23:42
44703	13.0	24/03/2021 23:44
44704	9.0	25/03/2021 8:04
44705	13.0	25/03/2021 8:21
44706	9.0	25/03/2021 8:35
44707	8.0	25/03/2021 8:50
44708	8.0	25/03/2021 8:51
44709	8.0	25/03/2021 8:54
44710	8.0	25/03/2021 9:03
44711	31.0	25/03/2021 9:11
44712	64.0	25/03/2021 9:24
44713	20.0	25/03/2021 9:27
44714	99.0	25/03/2021 9:28
44715	20.0	25/03/2021 9:34
44716	13.0	25/03/2021 9:59
44717	0.0	25/03/2021 10:00
44718	8.0	25/03/2021 10:05
44719	8.0	25/03/2021 10:16
44720	9.0	25/03/2021 10:26
44721	35.0	25/03/2021 10:30
44722	10.0	24/03/2021 10:36
44723	8.0	24/03/2021 11:54
44724	13.0	24/03/2021 12:03
44725	13.0	24/03/2021 12:22
44726	15.0	24/03/2021 12:24
44727	10.0	24/03/2021 13:16
44728	11.0	24/03/2021 13:18
44729	30.0	24/03/2021 13:27
44730	24.0	24/03/2021 13:48
44731	8.0	24/03/2021 14:16
44732	14.0	24/03/2021 14:21
44733	10.0	24/03/2021 14:22
44734	10.0	24/03/2021 14:22
44735	10.0	24/03/2021 14:23
44736	30.0	24/03/2021 14:26
44737	9.0	24/03/2021 15:41
44738	29.0	24/03/2021 15:52
44739	8.0	24/03/2021 16:02
44740	7.0	24/03/2021 16:05
44741	8.0	24/03/2021 16:08
44742	14.0	24/03/2021 16:21
44743	8.0	24/03/2021 16:26
44744	12.0	24/03/2021 16:34
44745	8.0	24/03/2021 18:09
44746	14.0	24/03/2021 18:26
44747	1.0	24/03/2021 18:50
44748	14.0	24/03/2021 19:21
44749	12.0	24/03/2021 19:47
44750	7.0	24/03/2021 20:01
44751	8.0	24/03/2021 21:02
44752	12.0	24/03/2021 21:03
44753	8.0	25/03/2021 2:53
44754	8.0	25/03/2021 3:11
44755	8.0	25/03/2021 8:07
44756	8.0	25/03/2021 8:07
44757	0.0	25/03/2021 9:26
44758	12.0	25/03/2021 9:29
44759	8.0	25/03/2021 9:52
44760	9.0	25/03/2021 10:00
44761	23.0	25/03/2021 10:08
44762	12.0	25/03/2021 10:49
44763	9.0	25/03/2021 10:50
44764	77.0	25/03/2021 10:54
44765	21.0	25/03/2021 11:05
44766	13.0	25/03/2021 11:18
44767	12.0	25/03/2021 11:20
44768	8.0	25/03/2021 11:23
44769	8.0	25/03/2021 11:31
44770	8.0	25/03/2021 11:40
44771	9.0	25/03/2021 12:21
44772	12.0	25/03/2021 12:26
44773	12.0	25/03/2021 12:50
44774	12.0	25/03/2021 12:56
44775	20.0	25/03/2021 13:00
44776	13.0	25/03/2021 13:44
44777	9.0	25/03/2021 15:45
44778	8.0	25/03/2021 16:00
44779	8.0	25/03/2021 16:05
44780	42.0	25/03/2021 16:06
44781	7.0	25/03/2021 16:09
44782	35.0	25/03/2021 16:15
44783	7.0	25/03/2021 16:24
44784	11.0	25/03/2021 16:47
44785	7.0	25/03/2021 16:47
44786	12.0	25/03/2021 16:50
44787	62.0	25/03/2021 16:50
44788	68.0	25/03/2021 16:51
44789	11.0	25/03/2021 16:55
44790	13.0	25/03/2021 16:59
44791	42.0	25/03/2021 17:03
44792	4.0	25/03/2021 17:04
44793	13.0	25/03/2021 17:04
44794	8.0	25/03/2021 17:09
44795	8.0	25/03/2021 17:09
44796	20.0	25/03/2021 17:19
44797	7.0	25/03/2021 17:19
44798	7.0	25/03/2021 17:24
44799	11.0	25/03/2021 17:25
44800	13.0	25/03/2021 17:28
44801	13.0	25/03/2021 18:03
44802	30.0	25/03/2021 18:09
44803	7.0	25/03/2021 18:18
44804	8.0	25/03/2021 18:23
44805	18.0	25/03/2021 18:25
44806	28.0	25/03/2021 18:27
44807	21.0	25/03/2021 18:57
44808	8.0	25/03/2021 19:06
44809	40.0	25/03/2021 19:11
44810	22.0	25/03/2021 21:29
44811	7.0	25/03/2021 22:44
44812	7.0	25/03/2021 23:13
44813	8.0	26/03/2021 7:30
44814	11.0	26/03/2021 8:36
44815	12.0	26/03/2021 8:42
44816	8.0	26/03/2021 8:48
44817	32.0	26/03/2021 9:04
44818	8.0	26/03/2021 9:11
44819	8.0	26/03/2021 9:23
44820	8.0	26/03/2021 9:23
44821	8.0	25/03/2021 10:44
44822	8.0	25/03/2021 10:53
44823	21.0	25/03/2021 11:18
44824	8.0	25/03/2021 11:26
44825	1.0	25/03/2021 11:46
44826	9.0	25/03/2021 11:49
44827	9.0	25/03/2021 11:58
44828	13.0	25/03/2021 11:59
44829	8.0	25/03/2021 12:04
44830	21.0	25/03/2021 12:10
44831	9.0	25/03/2021 12:12
44832	8.0	25/03/2021 12:40
44833	8.0	25/03/2021 12:45
44834	71.0	25/03/2021 13:07
44835	36.0	25/03/2021 13:07
44836	9.0	25/03/2021 13:14
44837	13.0	25/03/2021 13:17
44838	25.0	25/03/2021 13:27
44839	36.0	25/03/2021 13:28
44840	20.0	25/03/2021 13:31
44841	8.0	25/03/2021 13:33
44842	31.0	25/03/2021 13:36
44843	9.0	25/03/2021 13:43
44844	14.0	25/03/2021 13:48
44845	9.0	25/03/2021 13:57
44846	31.0	25/03/2021 14:01
44847	8.0	25/03/2021 14:42
44848	8.0	25/03/2021 14:43
44849	66.0	25/03/2021 14:53
44850	13.0	25/03/2021 15:04
44851	9.0	25/03/2021 15:05
44852	8.0	25/03/2021 15:15
44853	9.0	25/03/2021 15:20
44854	11.0	25/03/2021 15:27
44855	12.0	25/03/2021 15:31
44856	8.0	25/03/2021 15:36
44857	0.0	25/03/2021 15:36
44858	9.0	25/03/2021 15:45
44859	7.0	25/03/2021 16:29
44860	11.0	25/03/2021 16:55
44861	35.0	25/03/2021 20:42
44862	20.0	25/03/2021 21:25
44863	11.0	25/03/2021 21:59
44864	8.0	25/03/2021 22:20
44865	42.0	25/03/2021 23:26
44866	8.0	25/03/2021 23:28
44867	8.0	26/03/2021 7:22
44868	8.0	26/03/2021 8:28
44869	11.0	26/03/2021 9:25
44870	18.0	26/03/2021 9:27
44871	8.0	26/03/2021 9:49
44872	11.0	26/03/2021 10:08
44873	27.0	26/03/2021 10:10
44874	8.0	26/03/2021 10:19
44875	22.0	26/03/2021 10:44
44876	4.0	26/03/2021 10:50
44877	21.0	26/03/2021 11:02
44878	11.0	26/03/2021 11:14
44879	8.0	26/03/2021 11:17
44880	11.0	26/03/2021 11:55
44881	11.0	26/03/2021 12:11
44882	8.0	26/03/2021 12:12
44883	13.0	26/03/2021 12:36
44884	8.0	26/03/2021 12:40
44885	44.0	26/03/2021 12:41
44886	12.0	26/03/2021 12:45
44887	65.0	26/03/2021 12:51
44888	26.0	26/03/2021 13:08
44889	11.0	26/03/2021 13:13
44890	32.0	26/03/2021 13:40
44891	21.0	26/03/2021 14:07
44892	8.0	26/03/2021 14:07
44893	69.0	26/03/2021 14:12
44894	8.0	26/03/2021 14:15
44895	32.0	26/03/2021 14:31
44896	8.0	26/03/2021 14:31
44897	19.0	26/03/2021 14:34
44898	32.0	26/03/2021 15:00
44899	109.0	26/03/2021 15:07
44900	11.0	26/03/2021 15:28
44901	10.0	26/03/2021 16:10
44902	7.0	26/03/2021 17:19
44903	11.0	26/03/2021 17:27
44904	11.0	26/03/2021 17:30
44905	10.0	26/03/2021 17:51
44906	10.0	26/03/2021 17:59
44907	10.0	26/03/2021 18:08
44908	10.0	26/03/2021 18:38
44909	7.0	26/03/2021 18:42
44910	7.0	26/03/2021 19:26
44911	11.0	26/03/2021 19:30
44912	12.0	26/03/2021 19:38
44913	10.0	26/03/2021 19:43
44914	11.0	26/03/2021 20:18
44915	31.0	26/03/2021 20:29
44916	7.0	26/03/2021 20:56
44917	7.0	26/03/2021 21:26
44918	21.0	26/03/2021 21:54
44919	24.0	26/03/2021 22:50
44920	19.0	26/03/2021 9:29
44921	8.0	26/03/2021 9:30
44922	0.0	26/03/2021 9:31
44923	30.0	26/03/2021 9:49
44924	8.0	26/03/2021 9:56
44925	8.0	26/03/2021 10:07
44926	11.0	26/03/2021 10:13
44927	8.0	26/03/2021 10:59
44928	11.0	26/03/2021 11:30
44929	13.0	26/03/2021 11:31
44930	11.0	26/03/2021 11:32
44931	8.0	26/03/2021 11:38
44932	8.0	26/03/2021 11:39
44933	11.0	26/03/2021 11:41
44934	26.0	26/03/2021 11:44
44935	11.0	26/03/2021 11:44
44936	25.0	26/03/2021 11:46
44937	12.0	26/03/2021 11:53
44938	12.0	26/03/2021 12:02
44939	8.0	26/03/2021 12:05
44940	8.0	26/03/2021 12:05
44941	49.0	26/03/2021 12:08
44942	8.0	26/03/2021 12:41
44943	19.0	26/03/2021 12:45
44944	18.0	26/03/2021 13:15
44945	19.0	26/03/2021 14:00
44946	11.0	26/03/2021 14:02
44947	11.0	26/03/2021 15:07
44948	21.0	26/03/2021 15:38
44949	11.0	26/03/2021 15:41
44950	18.0	26/03/2021 15:46
44951	10.0	26/03/2021 16:20
44952	49.0	26/03/2021 16:20
44953	7.0	26/03/2021 16:20
44954	12.0	26/03/2021 16:44
44955	7.0	26/03/2021 16:54
44956	19.0	26/03/2021 17:00
44957	8.0	27/03/2021 8:00
44958	8.0	27/03/2021 11:38
44959	11.0	27/03/2021 11:43
44960	9.0	27/03/2021 17:33
44961	9.0	28/03/2021 4:39
44962	8.0	28/03/2021 9:40
44963	8.0	28/03/2021 21:59
44964	8.0	28/03/2021 22:26
44965	10.0	28/03/2021 22:32
44966	29.0	29/03/2021 1:08
44967	32.0	29/03/2021 2:28
44968	9.0	29/03/2021 2:41
44969	8.0	29/03/2021 8:46
44970	8.0	29/03/2021 8:46
44971	10.0	29/03/2021 9:44
44972	10.0	29/03/2021 9:46
44973	16.0	29/03/2021 9:48
44974	8.0	29/03/2021 10:22
44975	8.0	29/03/2021 10:25
44976	8.0	29/03/2021 10:26
44977	8.0	29/03/2021 10:29
44978	8.0	29/03/2021 10:57
44979	10.0	29/03/2021 11:04
44980	8.0	29/03/2021 11:09
44981	8.0	29/03/2021 11:11
44982	8.0	29/03/2021 11:15
44983	17.0	29/03/2021 11:42
44984	8.0	29/03/2021 11:49
44985	15.0	29/03/2021 11:49
44986	8.0	29/03/2021 11:50
44987	8.0	29/03/2021 12:02
44988	8.0	29/03/2021 12:05
44989	8.0	29/03/2021 12:06
44990	8.0	29/03/2021 13:11
44991	8.0	29/03/2021 13:18
44992	9.0	29/03/2021 13:19
44993	9.0	29/03/2021 13:23
44994	9.0	29/03/2021 13:45
44995	29.0	29/03/2021 13:46
44996	9.0	29/03/2021 14:02
44997	17.0	29/03/2021 14:13
44998	15.0	29/03/2021 15:07
44999	190.0	29/03/2021 15:11
45000	9.0	29/03/2021 15:51
45001	8.0	29/03/2021 15:59
45002	7.0	29/03/2021 16:03
45003	15.0	29/03/2021 16:10
45004	8.0	29/03/2021 17:08
45005	8.0	29/03/2021 17:10
45006	30.0	29/03/2021 17:18
45007	8.0	29/03/2021 17:24
45008	15.0	29/03/2021 17:34
45009	8.0	29/03/2021 18:00
45010	8.0	29/03/2021 18:12
45011	7.0	29/03/2021 18:20
45012	8.0	29/03/2021 18:25
45013	7.0	29/03/2021 19:38
45014	8.0	29/03/2021 23:00
45015	8.0	30/03/2021 4:05
45016	8.0	30/03/2021 8:49
45017	8.0	30/03/2021 8:55
45018	8.0	30/03/2021 8:59
45019	8.0	30/03/2021 9:03
45020	10.0	26/03/2021 23:42
45021	12.0	27/03/2021 1:36
45022	55.0	27/03/2021 2:12
45023	8.0	27/03/2021 6:24
45024	16.0	27/03/2021 16:05
45025	7.0	27/03/2021 19:19
45026	7.0	28/03/2021 0:42
45027	9.0	28/03/2021 14:45
45028	9.0	29/03/2021 9:20
45029	8.0	29/03/2021 9:32
45030	24.0	29/03/2021 9:37
45031	8.0	29/03/2021 9:56
45032	8.0	29/03/2021 10:36
45033	8.0	29/03/2021 10:41
45034	8.0	29/03/2021 10:58
45035	0.0	29/03/2021 11:07
45036	8.0	29/03/2021 11:11
45037	9.0	29/03/2021 11:11
45038	15.0	29/03/2021 11:13
45039	8.0	29/03/2021 11:15
45040	8.0	29/03/2021 11:17
45041	8.0	29/03/2021 11:24
45042	16.0	29/03/2021 11:27
45043	109.0	29/03/2021 11:28
45044	8.0	29/03/2021 11:33
45045	10.0	29/03/2021 11:40
45046	8.0	29/03/2021 12:10
45047	8.0	29/03/2021 12:12
45048	10.0	29/03/2021 12:19
45049	8.0	29/03/2021 12:20
45050	9.0	29/03/2021 12:27
45051	8.0	29/03/2021 12:33
45052	9.0	29/03/2021 12:36
45053	8.0	29/03/2021 12:42
45054	10.0	29/03/2021 12:57
45055	24.0	29/03/2021 13:00
45056	10.0	29/03/2021 13:03
45057	8.0	29/03/2021 13:07
45058	8.0	29/03/2021 13:23
45059	57.0	29/03/2021 13:26
45060	10.0	29/03/2021 13:40
45061	15.0	29/03/2021 13:53
45062	9.0	29/03/2021 14:10
45063	9.0	29/03/2021 14:18
45064	16.0	29/03/2021 14:38
45065	8.0	29/03/2021 15:36
45066	109.0	29/03/2021 15:51
45067	14.0	29/03/2021 16:15
45068	7.0	29/03/2021 16:22
45069	8.0	29/03/2021 16:22
45070	14.0	29/03/2021 16:27
45071	9.0	29/03/2021 16:35
45072	9.0	29/03/2021 16:39
45073	9.0	29/03/2021 16:47
45074	8.0	29/03/2021 16:49
45075	43.0	29/03/2021 16:50
45076	7.0	29/03/2021 16:57
45077	7.0	29/03/2021 16:59
45078	8.0	29/03/2021 16:59
45079	8.0	29/03/2021 17:02
45080	7.0	29/03/2021 17:07
45081	53.0	29/03/2021 17:09
45082	9.0	29/03/2021 17:17
45083	8.0	29/03/2021 17:19
45084	24.0	29/03/2021 17:23
45085	9.0	29/03/2021 17:23
45086	9.0	29/03/2021 17:27
45087	9.0	29/03/2021 17:37
45088	9.0	29/03/2021 17:37
45089	21.0	29/03/2021 17:38
45090	8.0	29/03/2021 17:45
45091	9.0	29/03/2021 18:08
45092	8.0	29/03/2021 18:34
45093	22.0	29/03/2021 18:36
45094	16.0	29/03/2021 18:39
45095	24.0	29/03/2021 18:47
45096	9.0	29/03/2021 18:58
45097	8.0	29/03/2021 19:25
45098	22.0	29/03/2021 20:00
45099	8.0	29/03/2021 20:02
45100	28.0	29/03/2021 20:45
45101	7.0	29/03/2021 21:01
45102	8.0	29/03/2021 21:13
45103	8.0	29/03/2021 22:02
45104	28.0	29/03/2021 22:12
45105	8.0	29/03/2021 22:17
45106	15.0	29/03/2021 22:35
45107	7.0	30/03/2021 0:27
45108	7.0	30/03/2021 0:31
45109	9.0	30/03/2021 1:20
45110	7.0	30/03/2021 1:39
45111	8.0	30/03/2021 4:03
45112	8.0	30/03/2021 8:35
45113	8.0	30/03/2021 9:12
45114	8.0	30/03/2021 9:13
45115	14.0	30/03/2021 9:14
45116	9.0	30/03/2021 9:15
45117	8.0	30/03/2021 9:29
45118	8.0	30/03/2021 9:31
45119	28.0	30/03/2021 9:42
45120	8.0	30/03/2021 9:43
45121	21.0	30/03/2021 9:44
45122	32.0	30/03/2021 9:51
45123	9.0	30/03/2021 10:00
45124	8.0	30/03/2021 10:14
45125	8.0	30/03/2021 10:15
45126	16.0	30/03/2021 11:29
45127	21.0	30/03/2021 11:30
45128	9.0	30/03/2021 11:31
45129	18.0	30/03/2021 11:35
45130	14.0	30/03/2021 11:36
45131	14.0	30/03/2021 11:41
45132	8.0	30/03/2021 11:45
45133	9.0	30/03/2021 11:49
45134	9.0	30/03/2021 11:52
45135	98.0	30/03/2021 11:56
45136	9.0	30/03/2021 12:04
45137	8.0	30/03/2021 12:10
45138	9.0	30/03/2021 12:34
45139	8.0	30/03/2021 12:35
45140	16.0	30/03/2021 12:35
45141	9.0	30/03/2021 12:41
45142	16.0	30/03/2021 12:43
45143	8.0	30/03/2021 12:44
45144	9.0	30/03/2021 12:46
45145	9.0	30/03/2021 12:47
45146	8.0	30/03/2021 12:48
45147	9.0	30/03/2021 12:49
45148	8.0	30/03/2021 12:49
45149	8.0	30/03/2021 12:49
45150	8.0	30/03/2021 12:49
45151	8.0	30/03/2021 12:50
45152	8.0	30/03/2021 12:51
45153	8.0	30/03/2021 12:55
45154	9.0	30/03/2021 13:02
45155	17.0	30/03/2021 13:03
45156	8.0	30/03/2021 13:04
45157	9.0	30/03/2021 13:05
45158	8.0	30/03/2021 13:05
45159	8.0	30/03/2021 13:06
45160	8.0	30/03/2021 13:12
45161	8.0	30/03/2021 15:22
45162	8.0	30/03/2021 15:26
45163	9.0	30/03/2021 15:48
45164	57.0	30/03/2021 15:50
45165	9.0	30/03/2021 15:51
45166	25.0	30/03/2021 16:12
45167	7.0	30/03/2021 16:27
45168	14.0	30/03/2021 16:28
45169	16.0	30/03/2021 16:46
45170	8.0	30/03/2021 16:58
45171	8.0	30/03/2021 17:13
45172	21.0	30/03/2021 17:56
45173	8.0	30/03/2021 18:02
45174	13.0	30/03/2021 18:05
45175	8.0	30/03/2021 18:22
45176	15.0	30/03/2021 19:07
45177	1.0	30/03/2021 19:10
45178	8.0	30/03/2021 19:11
45179	8.0	30/03/2021 19:40
45180	8.0	30/03/2021 21:05
45181	8.0	30/03/2021 21:59
45182	12.0	30/03/2021 22:02
45183	8.0	30/03/2021 22:40
45184	8.0	30/03/2021 22:45
45185	8.0	30/03/2021 23:56
45186	8.0	31/03/2021 0:37
45187	22.0	31/03/2021 5:41
45188	8.0	31/03/2021 6:53
45189	14.0	31/03/2021 7:18
45190	8.0	31/03/2021 7:32
45191	8.0	31/03/2021 8:04
45192	8.0	31/03/2021 8:44
45193	13.0	31/03/2021 8:50
45194	8.0	31/03/2021 9:16
45195	8.0	31/03/2021 9:18
45196	8.0	31/03/2021 9:33
45197	8.0	31/03/2021 9:47
45198	8.0	31/03/2021 9:48
45199	8.0	31/03/2021 9:53
45200	25.0	31/03/2021 10:08
45201	8.0	31/03/2021 10:17
45202	8.0	31/03/2021 10:20
45203	8.0	31/03/2021 10:24
45204	8.0	31/03/2021 10:30
45205	36.0	31/03/2021 10:32
45206	16.0	31/03/2021 10:33
45207	14.0	31/03/2021 10:47
45208	56.0	31/03/2021 11:38
