id_estado	Prioridad	Estado	Entorno	SLA
48974	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48975	Media	Cerrado	ASA Maqueta	
48976	Media	Asignado		
48977	Alta	Cerrado		Objetivos de servicio incumplidos
48978	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
48979	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48980	Media	Cerrado		Dentro del Objetivo de servicio
48981	Media	Cerrado		Dentro del Objetivo de servicio
48982	Media	Cerrado		Dentro del Objetivo de servicio
48983	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
48984	Alta	Cerrado		
48985	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
48986	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
48987	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48988	Media	Cancelado		Dentro del Objetivo de servicio
48989	Media	Cancelado		Dentro del Objetivo de servicio
48990	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48991	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48992	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48993	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
48994	Media	Cerrado		Dentro del Objetivo de servicio
48995	Media	Cerrado		Dentro del Objetivo de servicio
48996	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
48997	Alta	Cerrado		Objetivos de servicio incumplidos
48998	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
48999	Media	Cerrado		Dentro del Objetivo de servicio
49000	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49001	Media	Cerrado		Dentro del Objetivo de servicio
49002	Alta	Cerrado		Dentro del Objetivo de servicio
49003	Media	Cerrado		Dentro del Objetivo de servicio
49004	Media	Cerrado		Dentro del Objetivo de servicio
49005	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49006	Alta	Cerrado		Dentro del Objetivo de servicio
49007	Media	Cerrado		Dentro del Objetivo de servicio
49008	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49009	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49010	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49011	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49012	Media	Cerrado		Objetivos de servicio incumplidos
49013	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49014	Media	Cerrado	N/A	
49015	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49016	Media	Cerrado		Dentro del Objetivo de servicio
49017	Media	Cerrado		Dentro del Objetivo de servicio
49018	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49019	Media	Cerrado		
49020	Alta	Cerrado	RBM PRE	Dentro del Objetivo de servicio
49021	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49022	Media	Cerrado		Dentro del Objetivo de servicio
49023	Media	Cerrado		Objetivos de servicio incumplidos
49024	Alta	Cerrado		Objetivos de servicio incumplidos
49025	Alta	Cerrado		Objetivos de servicio incumplidos
49026	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49027	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49028	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49029	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49030	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49031	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49032	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49033	Media	Cerrado		Dentro del Objetivo de servicio
49034	Media	Cerrado		Objetivos de servicio incumplidos
49035	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49036	Media	Cerrado	Producci¢n y pre produccion	
49037	Media	Cerrado		Objetivos de servicio incumplidos
49038	Baja	Cerrado		Dentro del Objetivo de servicio
49039	Baja	Cerrado		Dentro del Objetivo de servicio
49040	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49041	Media	Cerrado	TRAFUL	
49042	Media	Cerrado		Objetivos de servicio incumplidos
49043	Alta	Cerrado		Dentro del Objetivo de servicio
49044	Media	Cerrado	PRODUCCI‡N	
49045	Media	Cerrado		Dentro del Objetivo de servicio
49046	Media	Cerrado		Objetivos de servicio incumplidos
49047	Media	Cerrado		Dentro del Objetivo de servicio
49048	Alta	Cerrado		Objetivos de servicio incumplidos
49049	Media	Cerrado		Dentro del Objetivo de servicio
49050	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49051	Alta	Cerrado		Dentro del Objetivo de servicio
49052	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49053	Media	Cerrado	DEVELOPMENT	
49054	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49055	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49056	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49057	Media	Cerrado		Dentro del Objetivo de servicio
49058	Media	Cerrado		Dentro del Objetivo de servicio
49059	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49060	Media	Cerrado	PRE-Production	
49061	Media	Cerrado		Dentro del Objetivo de servicio
49062	Media	Pendiente	PRODUCTION	Objetivos de servicio incumplidos
49063	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49064	Media	Cerrado	PRE - Producci¢n	
49065	Media	Cerrado		Dentro del Objetivo de servicio
49066	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49067	Media	Cerrado		Dentro del Objetivo de servicio
49068	Media	Cerrado		Dentro del Objetivo de servicio
49069	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49070	Media	Asignado	PRODUCTION	Objetivos de servicio incumplidos
49071	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49072	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49073	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49074	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49075	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49076	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49077	Baja	Cerrado		Dentro del Objetivo de servicio
49078	Media	Cerrado		Dentro del Objetivo de servicio
49079	Alta	Cerrado		Objetivos de servicio incumplidos
49080	Alta	Cerrado	cert-dev	
49081	Alta	Cerrado		Objetivos de servicio incumplidos
49082	Media	Cerrado	AGORA	
49083	Media	Cerrado		Dentro del Objetivo de servicio
49084	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49085	Media	Cerrado		Dentro del Objetivo de servicio
49086	Media	Cerrado	seguimiento instalaciones	Dentro del Objetivo de servicio
49087	Media	Cerrado	PRODUCTION	
49088	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49089	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49090	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49091	Media	Cerrado		Objetivos de servicio incumplidos
49092	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49093	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49094	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49095	Alta	Cerrado		Objetivos de servicio incumplidos
49096	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49097	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49098	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49099	Media	Cerrado		Objetivos de servicio incumplidos
49100	Media	Cerrado		Objetivos de servicio incumplidos
49101	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49102	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49103	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49104	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49105	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49106	Media	Cerrado		Dentro del Objetivo de servicio
49107	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49108	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49109	Media	Cerrado		Dentro del Objetivo de servicio
49110	Media	Cerrado		Dentro del Objetivo de servicio
49111	Media	Cerrado		Dentro del Objetivo de servicio
49112	Media	Cerrado		Dentro del Objetivo de servicio
49113	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49114	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49115	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49116	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49117	Media	Cerrado		Dentro del Objetivo de servicio
49118	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49119	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49120	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49121	Baja	Cancelado		Dentro del Objetivo de servicio
49122	Media	Cerrado		Dentro del Objetivo de servicio
49123	Media	Cerrado		Dentro del Objetivo de servicio
49124	Baja	Cerrado		Objetivos de servicio incumplidos
49125	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49126	Media	Cerrado		Dentro del Objetivo de servicio
49127	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49128	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49129	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49130	Media	Cerrado	RoD	
49131	Alta	Cerrado	n/a	
49132	Alta	Cerrado		Dentro del Objetivo de servicio
49133	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49134	Alta	Cerrado		Dentro del Objetivo de servicio
49135	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49136	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49137	Media	Cerrado		Dentro del Objetivo de servicio
49138	Media	Cerrado		Dentro del Objetivo de servicio
49139	Alta	Cerrado		Dentro del Objetivo de servicio
49140	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49141	Media	Cerrado		Objetivos de servicio incumplidos
49142	Alta	Cerrado	PRE	Dentro del Objetivo de servicio
49143	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49144	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49145	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49146	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49147	Media	Cerrado	FAST	
49148	Media	Cerrado	RDB de plat	
49149	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49150	Media	Cerrado		Dentro del Objetivo de servicio
49151	Media	Cerrado		Dentro del Objetivo de servicio
49152	Media	Cerrado		Dentro del Objetivo de servicio
49153	Media	Cerrado		Dentro del Objetivo de servicio
49154	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49155	Media	Cerrado		Dentro del Objetivo de servicio
49156	Alta	Cerrado		Dentro del Objetivo de servicio
49157	Media	Cerrado		Dentro del Objetivo de servicio
49158	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49159	Alta	Cerrado		Dentro del Objetivo de servicio
49160	Alta	Cerrado		Dentro del Objetivo de servicio
49161	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49162	Media	Cerrado		Dentro del Objetivo de servicio
49163	Media	Cancelado		
49164	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49165	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49166	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49167	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49168	Media	Cerrado		
49169	Alta	Cerrado		Objetivos de servicio incumplidos
49170	Media	Cerrado		Dentro del Objetivo de servicio
49171	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49172	Alta	Cerrado	Pangea	
49173	Media	Cerrado		Objetivos de servicio incumplidos
49174	Media	Cerrado		Objetivos de servicio incumplidos
49175	Media	Cerrado		Dentro del Objetivo de servicio
49176	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49177	Alta	Cerrado	SRM	
49178	Media	Cerrado		Dentro del Objetivo de servicio
49179	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49180	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49181	Baja	Cerrado		Dentro del Objetivo de servicio
49182	Baja	Cerrado		Dentro del Objetivo de servicio
49183	Baja	Cerrado		Objetivos de servicio incumplidos
49184	Baja	Cerrado		Objetivos de servicio incumplidos
49185	Baja	Cerrado		Objetivos de servicio incumplidos
49186	Baja	Cerrado		Objetivos de servicio incumplidos
49187	Alta	Cerrado	Producci¢n (No me aparece en el desplegable)	
49188	Alta	Cerrado		Dentro del Objetivo de servicio
49189	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49190	Media	Cerrado	TST	
49191	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49192	Baja	Cerrado	UAT	
49193	Baja	Cerrado	UAT	
49194	Baja	Cerrado	UAT	
49195	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49196	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49197	Baja	Cerrado	Production	Dentro del Objetivo de servicio
49198	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49199	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49200	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49201	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49202	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49203	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49204	Baja	Cerrado	Produccion	
49205	Media	Cancelado		
49206	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49207	Media	Cerrado		Dentro del Objetivo de servicio
49208	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49209	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49210	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49211	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49212	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49213	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49214	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49215	Alta	Cerrado		Objetivos de servicio incumplidos
49216	Media	Cerrado		Dentro del Objetivo de servicio
49217	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49218	Media	Cerrado		Dentro del Objetivo de servicio
49219	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49220	Media	Cerrado	PRO, UAT, DEV, CERT	
49221	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49222	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49223	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49224	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49225	Baja	Cerrado	Producion	
49226	Baja	Cerrado		Objetivos de servicio incumplidos
49227	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49228	Media	Cerrado	Remedy	Dentro del Objetivo de servicio
49229	Media	Cerrado	DUNA	
49230	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49231	Media	Cancelado		Dentro del Objetivo de servicio
49232	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49233	Media	Cerrado	UAT	
49234	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49235	Media	Cerrado		Dentro del Objetivo de servicio
49236	Media	Cerrado		Dentro del Objetivo de servicio
49237	Media	Cerrado		Objetivos de servicio incumplidos
49238	Media	Cancelado		
49239	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49240	Alta	Cerrado		Objetivos de servicio incumplidos
49241	Media	Cerrado	FAST	
49242	Alta	Cerrado		Objetivos de servicio incumplidos
49243	Media	Cerrado		Dentro del Objetivo de servicio
49244	Media	Cerrado		Dentro del Objetivo de servicio
49245	Media	Cerrado		Dentro del Objetivo de servicio
49246	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49247	Alta	Cerrado		Objetivos de servicio incumplidos
49248	Alta	Cerrado		Objetivos de servicio incumplidos
49249	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49250	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49251	Alta	Cerrado		Objetivos de servicio incumplidos
49252	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49253	Media	Cerrado		Dentro del Objetivo de servicio
49254	Media	Pendiente	PRODUCTION	Objetivos de servicio incumplidos
49255	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49256	Alta	Cerrado		Objetivos de servicio incumplidos
49257	Alta	Cerrado	Production Enviroment	
49258	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49259	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49260	Alta	Cerrado		Objetivos de servicio incumplidos
49261	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49262	Alta	Asignado	PRODUCTION	Objetivos de servicio incumplidos
49263	Media	Cerrado	FAST	
49264	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49265	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49266	Alta	Cerrado		Objetivos de servicio incumplidos
49267	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49268	Media	Cerrado	.	
49269	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49270	Media	Cerrado	CERT	
49271	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49272	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49273	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49274	Media	Cerrado		Dentro del Objetivo de servicio
49275	Media	Cerrado		Objetivos de servicio incumplidos
49276	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49277	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49278	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49279	Alta	Cerrado		Objetivos de servicio incumplidos
49280	Baja	Cerrado	UAT	
49281	Alta	Cerrado	PRODUCTlON	
49282	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49283	Baja	Cerrado		Objetivos de servicio incumplidos
49284	Media	Cerrado		Dentro del Objetivo de servicio
49285	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49286	Alta	Cerrado		Objetivos de servicio incumplidos
49287	Baja	Cerrado	CERT	
49288	Alta	Cerrado		Objetivos de servicio incumplidos
49289	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49290	Alta	Cerrado		Objetivos de servicio incumplidos
49291	Media	Cerrado		Objetivos de servicio incumplidos
49292	Media	Cerrado	PRODUCCION	
49293	Baja	Cerrado		Objetivos de servicio incumplidos
49294	Media	Cerrado		Dentro del Objetivo de servicio
49295	Media	Cerrado		Dentro del Objetivo de servicio
49296	Alta	Cerrado		Objetivos de servicio incumplidos
49297	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49298	Media	Cerrado		Dentro del Objetivo de servicio
49299	Baja	Cerrado		Objetivos de servicio incumplidos
49300	Media	Cerrado		Dentro del Objetivo de servicio
49301	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49302	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49303	Alta	Cerrado		Objetivos de servicio incumplidos
49304	Media	Cerrado		Dentro del Objetivo de servicio
49305	Media	Cerrado		Dentro del Objetivo de servicio
49306	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49307	Media	Cerrado		Dentro del Objetivo de servicio
49308	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49309	Media	Cerrado	Globalsap	
49310	Media	Cerrado		Dentro del Objetivo de servicio
49311	Media	Cerrado		Dentro del Objetivo de servicio
49312	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49313	Alta	Cerrado		Dentro del Objetivo de servicio
49314	Media	Cerrado		Dentro del Objetivo de servicio
49315	Media	Cerrado		Objetivos de servicio incumplidos
49316	Media	Cerrado		Objetivos de servicio incumplidos
49317	Media	Cerrado		Objetivos de servicio incumplidos
49318	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49319	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49320	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49321	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49322	Media	Cerrado	PLAT	Dentro del Objetivo de servicio
49323	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49324	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49325	Media	Cerrado		Dentro del Objetivo de servicio
49326	Media	Cerrado		Dentro del Objetivo de servicio
49327	Media	Cerrado		Dentro del Objetivo de servicio
49328	Media	Cerrado		Dentro del Objetivo de servicio
49329	Media	Cerrado		Dentro del Objetivo de servicio
49330	Alta	Cerrado		Objetivos de servicio incumplidos
49331	Alta	Cerrado		Objetivos de servicio incumplidos
49332	Media	Cerrado		Dentro del Objetivo de servicio
49333	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49334	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49335	Media	Cerrado		Objetivos de servicio incumplidos
49336	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49337	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49338	Media	Cerrado		Dentro del Objetivo de servicio
49339	Media	Cerrado		Dentro del Objetivo de servicio
49340	Media	Cerrado		Objetivos de servicio incumplidos
49341	Media	Cerrado	PRODUCTION	
49342	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49343	Media	Cerrado		Dentro del Objetivo de servicio
49344	Media	Cerrado	UAT	
49345	Media	Cerrado	UAT	
49346	Media	Cerrado	UAT	
49347	Media	Cerrado		Dentro del Objetivo de servicio
49348	Alta	Cerrado		
49349	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49350	Alta	Cerrado	OH	
49351	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49352	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49353	Media	Cancelado	PRODUCTION	Dentro del Objetivo de servicio
49354	Media	Cerrado		Dentro del Objetivo de servicio
49355	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49356	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49357	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49358	Alta	Cerrado		Dentro del Objetivo de servicio
49359	Media	Cerrado		Dentro del Objetivo de servicio
49360	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49361	Media	Cancelado		
49362	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49363	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49364	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49365	Media	Cancelado	PRODUCTION	Objetivos de servicio incumplidos
49366	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49367	Media	Cerrado	PRODUCCTION REMEDY ON DEMAND	
49368	Media	Cerrado		Dentro del Objetivo de servicio
49369	Media	Cerrado		Dentro del Objetivo de servicio
49370	Media	Cerrado		Dentro del Objetivo de servicio
49371	Media	Cerrado	CERT-DEV	Dentro del Objetivo de servicio
49372	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49373	Media	Cerrado		Dentro del Objetivo de servicio
49374	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49375	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49376	Media	Cerrado		Dentro del Objetivo de servicio
49377	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49378	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49379	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49380	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49381	Media	Cerrado	MIG	
49382	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49383	Baja	Cerrado	PRODUCCION	
49384	Alta	Cerrado		Objetivos de servicio incumplidos
49385	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49386	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49387	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49388	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49389	Cr°tica	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49390	Baja	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49391	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49392	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49393	Media	Cerrado		Dentro del Objetivo de servicio
49394	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49395	Baja	Cerrado		Dentro del Objetivo de servicio
49396	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49397	Media	Cerrado		Dentro del Objetivo de servicio
49398	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49399	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49400	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49401	Media	Cerrado		Objetivos de servicio incumplidos
49402	Alta	Cerrado		Objetivos de servicio incumplidos
49403	Alta	Cancelado		
49404	Alta	Cerrado		Objetivos de servicio incumplidos
49405	Media	Cerrado	"I want to reopen LLD task #084747096 (now it's ""skip"" should be ""complete"" )."	Dentro del Objetivo de servicio
49406	Baja	Cerrado		Dentro del Objetivo de servicio
49407	Media	Cancelado		
49408	Media	Cerrado		Dentro del Objetivo de servicio
49409	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49410	Media	Cerrado		Dentro del Objetivo de servicio
49411	Media	Cerrado		Objetivos de servicio incumplidos
49412	Media	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49413	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49414	Media	Cerrado		Dentro del Objetivo de servicio
49415	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49416	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49417	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49418	Alta	Cerrado		Objetivos de servicio incumplidos
49419	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49420	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49421	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49422	Alta	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49423	Media	Cerrado		Dentro del Objetivo de servicio
49424	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49425	Alta	Cerrado		Objetivos de servicio incumplidos
49426	Media	Cerrado	PRODUCTION	Objetivos de servicio incumplidos
49427	Baja	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
49428	Media	Cerrado	No production Vmanage	
49429	Media	Cerrado		Dentro del Objetivo de servicio
49430	Media	Cancelado		
49431	Media	Cerrado		Dentro del Objetivo de servicio
49432	Media	Cerrado		Dentro del Objetivo de servicio
49433	Media	Cerrado		Objetivos de servicio incumplidos
49434	Alta	Cerrado	PRODUCTION	Dentro del Objetivo de servicio
